id,title,Release Year,runtime,Budget,CPI budget,Budget Type,revenue,genres
752,V for Vendetta,2006,132,$54000000,$49372945,Mid,$132511035,"Action, Thriller, Science Fiction"
10294,Vacancy,2007,85,$19000000,$19645080,Low,$35300645,"Horror, Thriller"
296099,Vacation,2015,99,$31000000,$770778801,High,$104384188,Comedy
10984,Valentine,2001,96,$10000000,$10436471,Low,$16300000,"Horror, Thriller"
32856,Valentine's Day,2010,125,$52000000,$93519054,High,$216485654,"Comedy, Romance"
339964,Valerian and the City of a Thousand Planets,2017,136,$177200000,$245365669,High,$225973340,"Adventure, Science Fiction, Action"
37861,Valhalla Rising,2009,93,$5641880,$25821663,Mid,$30638,"Adventure, Drama, Action, Fantasy"
14175,Valiant,2005,76,$35000000,$30427670,Mid,$61746888,"Family, Animation, Adventure, Comedy, War"
2253,Valkyrie,2008,121,$75000000,$57621415,Mid,$200276000,"Drama, Thriller, War"
19053,Valley Girl,1983,99,$350000,$321356,Low,$17343596,"Comedy, Romance"
432641,Valley of Bones,2017,90,$3000000,$4154046,Low,$168738,"Western, Crime, Thriller"
8014,Valley of Flowers,2006,120,$6000000,$5485883,Low,$130742,"Adventure, Drama, Romance"
37606,Valmont,1989,137,$33000000,$20164547,Mid,$1132112,"Drama, Romance"
34223,Vamp,1986,93,$3300000,$5128129,Low,$4941117,"Comedy, Horror"
203739,Vampire Academy,2014,104,$30000000,$54545989,Mid,$15391979,"Comedy, Action, Fantasy"
12158,Vampire in Brooklyn,1995,100,$14000000,$14719136,Low,$19800000,"Comedy, Horror"
9945,Vampires,1998,108,$20000000,$38002511,Mid,$20308772,"Action, Fantasy, Horror"
7091,Vampire's Kiss,1988,103,$2000000,$1446647,Low,$725131,"Comedy, Horror"
40264,Vampires Suck,2010,82,$20000000,$35968867,Mid,$80547866,"Horror, Comedy"
7131,Van Helsing,2004,132,$160000000,$176272809,High,$300257475,"Horror, Adventure, Action"
19824,Van Wilder: Freshman Year,2009,100,$6000000,$27460701,Mid,$20543,Comedy
1903,Vanilla Sky,2001,136,$68000000,$70968001,High,$203388341,"Mystery, Science Fiction, Romance, Fantasy, Thriller, Drama"
43552,Vanishing on 7th Street,2010,92,$10000000,$17984433,Low,$1671196,"Mystery, Horror, Thriller"
11951,Vanishing Point,1971,99,$1300000,$893219,Low,$72266306,"Action, Drama"
11632,Vanity Fair,2004,141,$23000000,$25339216,Mid,$16123851,"Drama, Romance"
7461,Vantage Point,2008,90,$40000000,$30731421,Mid,$151161491,"Drama, Action, Thriller, Crime"
927052,Vay Ampol,2019,100,$60000,$97655,Low,$60000,Comedy
11419,Vegas Vacation,1997,93,$25000000,$31543161,Mid,$36400360,Comedy
335983,Venom,2018,112,$116000000,$140075028,High,$856085151,"Science Fiction, Action"
580489,Venom: Let There Be Carnage,2021,97,$110000000,$69062903,Mid,$506863592,"Science Fiction, Action, Adventure"
11109,Vera Drake,2004,125,$11000000,$12118756,Low,$13300000,Drama
55297,"Veritas, Prince of Truth",2007,93,$5000000,$5169758,Low,$160487,"Adventure, Family, Fantasy"
10629,Veronica Guerin,2003,98,$17000000,$22088031,Mid,$9439660,"Drama, Crime, Thriller"
177494,Veronica Mars,2014,107,$6000000,$10909198,Low,$3485127,"Comedy, Drama, Crime"
25968,Veronika Decides to Die,2009,103,$9000000,$41191051,Mid,$1709178,"Drama, Romance"
11678,Vertical Limit,2000,124,$75000000,$65508955,Mid,$215663859,"Adventure, Action, Thriller"
10029,Very Bad Things,1998,100,$30000000,$57003767,Mid,$9898412,"Comedy, Crime, Thriller"
624779,VFW,2019,92,$1000000,$1627585,Low,$23101,"Action, Horror"
21185,Vibes,1988,99,$1884000,$1362741,Low,$1883811,"Romance, Action, Comedy"
429197,Vice,2018,132,$60000000,$72452601,High,$76073488,"Comedy, Drama"
5038,Vicky Cristina Barcelona,2008,96,$15000000,$11524283,Low,$96409300,"Drama, Romance"
228066,Victor Frankenstein,2015,109,$40000000,$994553292,High,$34227298,"Drama, Science Fiction, Thriller"
12614,Victor/Victoria,1982,134,$15000000,$7215755,Low,$28215453,"Comedy, Music, Romance"
23451,Videocracy,2009,85,$700000,$3203748,Low,$1179676,Documentary
837,Videodrome,1983,88,$5952000,$5464880,Low,$2120439,"Horror, Mystery, Science Fiction"
11523,View from the Top,2003,87,$30000000,$38978878,Mid,$19526014,"Comedy, Romance, Drama"
100542,Vikingdom,2013,114,$15600000,$31411502,Mid,$747872,Adventure
12122,Village of the Damned,1995,99,$22000000,$23130070,Mid,$9418365,"Thriller, Horror, Science Fiction"
899112,Violent Night,2022,112,$20000000,$7371233,Low,$75734910,"Action, Comedy, Crime, Thriller"
91550,Violet & Daisy,2011,88,$8000000,$7474623,Low,$108139,"Thriller, Crime, Drama, Action, Comedy"
375036,Vipin and Rosh Wedding,2012,158,$100000,$142535,Low,$100000,Adventure
14324,Virgin Territory,2007,93,$38000000,$39290160,Mid,$5410749,"Adventure, Action, Comedy, Romance"
9271,Virtuosity,1995,106,$30000000,$31541005,Mid,$24048000,"Action, Crime, Science Fiction, Thriller"
9423,Virus,1999,99,$75000000,$101102212,High,$30700000,"Horror, Action, Science Fiction"
458305,Vivarium,2019,97,$3947600,$6425053,Low,$487625,"Science Fiction, Thriller, Mystery, Horror"
401032,Voiceless,2016,107,$250000,$584489,Low,$418940,Drama
10357,Volcano,1997,104,$90000000,$113555380,High,$122823468,"Science Fiction, Action, Drama, Thriller"
19259,Volunteers,1985,107,$10000000,$8318729,Low,$19875740,Comedy
597890,Voyagers,2021,108,$20000000,$12556892,Low,$4298184,"Science Fiction, Thriller"
19085,Vulgar,2002,87,$120000,$223163,Low,$14904,"Drama, Horror, Thriller, Crime"
10523,W.,2008,129,$25100000,$19283967,Low,$29506464,"Drama, History"
80591,W.E.,2011,119,$15000000,$14014919,Low,$868439,"Drama, Romance"
586,Wag the Dog,1997,97,$15000000,$18925897,Low,$64256513,"Comedy, Drama"
31357,Waiting to Exhale,1995,127,$16000000,$16821869,Low,$81452156,"Comedy, Drama, Romance"
7553,Waiting...,2005,94,$3000000,$2608086,Low,$18637690,Comedy
10758,Waitress,2007,108,$1500000,$1550927,Low,$22240529,"Drama, Comedy, Romance"
14172,Wake of Death,2004,91,$14000000,$15423871,Low,$521918,Action
10162,Waking Ned,1998,91,$3000000,$5700377,Low,$43515982,Comedy
37722,Waking the Dead,2000,105,$8500000,$7424348,Low,$327418,"Mystery, Drama, Romance"
6575,Walk Hard: The Dewey Cox Story,2007,96,$35000000,$36188305,Mid,$18317151,"Comedy, Music, Drama"
69,Walk the Line,2005,136,$28000000,$24342136,Mid,$186797986,"Drama, Music, Romance"
28448,Walker,1987,94,$5800000,$4668291,Low,$257043,"Drama, History, Western"
11358,Walking Tall,2004,86,$46000000,$50678433,Mid,$57223888,"Adventure, Drama, Action, Thriller"
77951,Walking with Dinosaurs,2013,87,$80000000,$161084623,High,$126546518,"Animation, Family, Adventure"
10673,Wall Street,1987,126,$15000000,$12073165,Low,$43848069,"Crime, Drama"
33909,Wall Street: Money Never Sleeps,2010,133,$70000000,$125891034,High,$134748021,"Drama, Crime"
10681,WALL·E,2008,98,$180000000,$138291395,High,$521311860,"Animation, Family, Science Fiction"
533,Wallace & Gromit: The Curse of the Were-Rabbit,2005,85,$30000000,$26080860,Mid,$192610372,"Adventure, Animation, Comedy, Family"
55740,Waltzing Anna,2006,108,$1000000,$914314,Low,$11455,"Drama, Comedy"
50647,Wanderlust,2012,98,$35000000,$49887171,Mid,$24159934,"Comedy, Romance"
8909,Wanted,2008,110,$75000000,$57621415,Mid,$342463063,"Action, Thriller, Crime"
10431,War,2007,103,$25000000,$25848789,Mid,$40452643,"Action, Thriller"
308266,War Dogs,2016,114,$40000000,$93518214,High,$86234523,"Comedy, Crime, Drama"
281338,War for the Planet of the Apes,2017,140,$150000000,$207702316,High,$490719763,"Drama, Science Fiction, War"
57212,War Horse,2011,146,$66000000,$61665642,Mid,$177584879,"War, History, Drama, Adventure"
74,War of the Worlds,2005,117,$132000000,$114755785,High,$603873119,"Adventure, Thriller, Science Fiction"
323272,War Room,2015,120,$3000000,$74591497,High,$67790117,"Drama, Romance"
13191,"War, Inc.",2008,106,$5000000,$3841428,Low,$1296184,"Action, Adventure, Comedy, Thriller"
68735,Warcraft,2016,123,$160000000,$374072856,High,$433677183,"Action, Adventure, Fantasy"
860,WarGames,1983,114,$12000000,$11017904,Low,$124600000,"Thriller, Science Fiction, Drama"
11342,Warlock,1989,103,$7000000,$4277328,Low,$9094451,"Horror, Fantasy, Action"
24126,Warlock: The Armageddon,1993,98,$3000000,$2997833,Low,$3902679,"Fantasy, Horror, Science Fiction, Action"
27873,Warlords of the 21st Century,1982,91,$1000000,$481050,Low,$3000000,"Science Fiction, Action, Adventure"
82654,Warm Bodies,2013,97,$35000000,$70474523,High,$116980662,"Horror, Comedy, Romance"
34028,Warning Sign,1985,99,$707990,$588958,Low,$1918117,"Drama, Science Fiction, Thriller"
59440,Warrior,2011,140,$25000000,$23358198,Mid,$23308615,"Drama, Action"
251053,Washington Heights,2002,89,$210000,$390535,Low,$156021,"Drama, Romance"
46689,Waste Land,2010,90,$1500000,$2697665,Low,$187716,Documentary
807356,Watcher,2022,96,$5000000,$1842808,Low,$2543216,"Horror, Mystery, Thriller"
13183,Watchmen,2009,163,$130000000,$594981853,High,$185258983,"Action, Mystery, Science Fiction"
1188200,Watchmen:(The Ultimate Cut),2009,215,$130000000,$594981853,High,$185000000,"Action, Mystery, Science Fiction, Crime"
55787,Water for Elephants,2011,122,$38000000,$35504461,Mid,$117094902,"Drama, Romance"
33157,Waterloo,1970,134,$25000000,$12630165,Low,$3052000,"History, Drama, War"
11837,Watership Down,1978,88,$1000000,$386521,Low,$3713768,"Adventure, Animation, Drama"
9804,Waterworld,1995,135,$175000000,$183989195,High,$264218220,"Adventure, Action, Science Fiction"
533444,Waves,2019,135,$6000000,$9765508,Low,$2576990,"Romance, Drama"
29095,Waxwork,1988,97,$3000000,$2169970,Low,$808114,"Horror, Comedy"
8872,Wayne's World,1992,95,$20000000,$19476400,Low,$183097323,"Comedy, Music"
8873,Wayne's World 2,1993,95,$40000000,$39971111,Mid,$48198019,"Comedy, Music"
11170,We Are Marshall,2006,124,$65000000,$59430397,Mid,$43545364,"Drama, History"
301351,We Are Your Friends,2015,96,$6000000,$149182994,High,$11122090,"Drama, Music, Romance, Comedy"
74465,We Bought a Zoo,2011,124,$50000000,$46716396,Mid,$120081841,"Drama, Comedy, Family"
538207,We Die Young,2019,93,$4000000,$6510338,Low,$143837,"Drama, Action, Crime, Thriller"
23601,We Don't Live Here Anymore,2004,101,$3000000,$3305115,Low,$2037545,"Drama, Romance"
71859,We Need to Talk About Kevin,2011,113,$7000000,$6540295,Low,$10765283,"Drama, Thriller"
2001,We Own the Night,2007,118,$21000000,$21712983,Mid,$55033767,"Drama, Crime, Thriller"
10590,We Were Soldiers,2002,138,$75000000,$139476658,High,$114660784,"Action, History, War"
9522,Wedding Crashers,2005,119,$40000000,$34774480,Mid,$288485135,"Comedy, Romance"
79120,Weekend,2011,96,$120000,$112119,Low,$484592,"Drama, Romance"
8491,Weekend at Bernie's,1989,97,$6500000,$3971805,Low,$30218387,"Comedy, Crime"
8494,Weekend at Bernie's II,1993,97,$7000000,$6994944,Low,$12741891,Comedy
11814,Weird Science,1985,94,$7500000,$6239047,Low,$38934048,"Comedy, Fantasy, Science Fiction"
13490,Welcome Home Roscoe Jenkins,2008,114,$35000000,$26889994,Mid,$43650785,"Comedy, Drama, Family"
351044,Welcome to Marwen,2018,116,$39000000,$47094190,Mid,$12780692,"Animation, Drama, Comedy"
16784,Welcome to Mooseport,2004,110,$30000000,$33051152,Mid,$14000000,Comedy
14905,Welcome to Sarajevo,1997,103,$9000000,$11355538,Low,$334319,"War, Drama, History"
11446,Welcome to the Dollhouse,1996,88,$800000,$805000,Low,$5034794,"Comedy, Drama"
93828,Welcome to the Punch,2013,99,$8500000,$17115241,Low,$3926386,"Action, Adventure, Crime"
8942,Wendy and Lucy,2008,81,$200000,$153657,Low,$1192655,Drama
138832,We're the Millers,2013,110,$37000000,$74501638,High,$269994119,"Comedy, Crime"
800497,Werewolves Within,2021,97,$6500000,$4080990,Low,$937490,"Horror, Comedy"
63943,West Is West,2010,103,$3837625,$6901751,Low,$3867000,Comedy
511809,West Side Story,2021,157,$100000000,$62784458,Mid,$74530532,"Drama, Romance, Crime"
2362,Westworld,1973,89,$1200000,$572931,Low,$10000000,"Adventure, Science Fiction, Western"
2171,Wet Hot American Summer,2001,97,$5000000,$5218235,Low,$295206,Comedy
1088,Whale Rider,2003,101,$8000000,$10394368,Low,$41400000,"Drama, Family"
10735,What a Girl Wants,2003,105,$20000000,$25985919,Mid,$50732139,"Comedy, Romance, Drama, Family"
10276,What About Bob?,1991,100,$35000000,$24376449,Mid,$63710000,Comedy
12159,What Dreams May Come,1998,113,$85000000,$161510673,High,$71485043,"Drama, Fantasy, Romance"
406990,What Happened to Monday,2017,123,$20000000,$27693642,Mid,$27975429,"Science Fiction, Thriller, Drama, Mystery, Action"
9029,What Happens in Vegas,2008,99,$35000000,$26889994,Mid,$219375562,"Comedy, Romance"
212716,What If,2013,93,$11000000,$22149136,Mid,$7847000,"Drama, Comedy, Romance"
1527385,What If...?,2021,780,$45000000,$28253006,Mid,$57000000,"Animation, Action, Adventure, Science Fiction, Fantasy"
8944,What Just Happened,2008,104,$25000000,$19207138,Low,$6673422,"Comedy, Drama"
2655,What Lies Beneath,2000,130,$100000000,$87345273,High,$291420351,"Drama, Horror, Mystery, Thriller"
127373,What Maisie Knew,2013,93,$6000000,$12081347,Low,$2711379,Drama
487297,What Men Want,2019,117,$20000000,$32551692,Mid,$69766483,"Comedy, Romance"
76494,What to Expect When You're Expecting,2012,110,$40000000,$57013910,Mid,$79700000,"Romance, Comedy, Drama"
246741,What We Do in the Shadows,2014,86,$1600000,$2909119,Low,$6263224,"Comedy, Horror"
3981,What Women Want,2000,127,$70000000,$61141691,Mid,$374111707,"Comedy, Romance"
16222,Whatever It Takes,2000,94,$15000000,$13101791,Low,$9902115,"Drama, Comedy, Romance"
19265,Whatever Works,2009,92,$15000000,$68651752,Mid,$36020534,"Comedy, Romance"
1587,What's Eating Gilbert Grape,1993,118,$11000000,$10992056,Low,$10032765,"Romance, Drama"
15765,What's Love Got to Do with It,1993,118,$15000000,$14989167,Low,$39100000,"Drama, Music, History"
14034,What's the Worst That Could Happen?,2001,94,$60000000,$62618824,Mid,$38400000,"Action, Comedy, Crime"
6949,"What's Up, Doc?",1972,94,$4000000,$3605470,Low,$66000000,"Comedy, Romance"
63492,What's Your Number?,2011,106,$20000000,$18686558,Low,$30426096,"Comedy, Romance"
10053,When a Stranger Calls,2006,87,$15000000,$13714707,Low,$67062123,"Horror, Mystery"
639,When Harry Met Sally...,1989,96,$16000000,$9776750,Low,$92823546,"Comedy, Romance, Drama"
13477,When in Rome,2010,91,$55000000,$98914384,High,$43042835,"Comedy, Fantasy, Romance"
335791,When the Bough Breaks,2016,97,$10000000,$23379553,Mid,$30658387,"Mystery, Thriller, Drama, Horror"
232679,When the Game Stands Tall,2014,115,$15000000,$27272994,Mid,$30127963,Drama
47942,When Time Ran Out...,1980,121,$20000000,$4353799,Low,$3763988,"Action, Adventure, Drama, Thriller"
682507,Where the Crawdads Sing,2022,126,$24000000,$8845480,Low,$144353965,"Drama, Mystery, Romance"
10564,Where the Heart Is,2000,120,$15000000,$13101791,Low,$33771174,"Comedy, Drama, Romance"
9729,Where the Truth Lies,2005,107,$25000000,$21734050,Mid,$3500000,"Drama, Mystery, Thriller"
16523,Where the Wild Things Are,2009,101,$100000000,$457678348,High,$100140916,"Family, Fantasy, Drama, Adventure"
15749,While She Was Out,2008,86,$6000000,$4609713,Low,$498088,"Drama, Horror, Thriller"
252512,While We're Young,2015,97,$10000000,$248638323,High,$17287309,"Comedy, Drama, Mystery"
2064,While You Were Sleeping,1995,103,$17000000,$17873236,Low,$182057016,"Romance, Comedy"
22798,Whip It,2009,111,$15000000,$68651752,Mid,$16633035,Drama
244786,Whiplash,2014,107,$3300000,$6000059,Low,$13092000,"Drama, Music"
279641,Whiskey Tango Foxtrot,2016,112,$35000000,$81828437,High,$23083334,"Comedy, Drama, War"
14397,Whisper,2007,94,$12000000,$12407419,Low,$5285197,"Crime, Drama, Horror, Thriller"
438808,White Boy Rick,2018,111,$29000000,$35018757,Mid,$26000000,"Crime, Drama"
12153,White Chicks,2004,109,$37000000,$40763087,Mid,$113086475,"Comedy, Crime"
47955,White Dog,1982,90,$8000000,$3848403,Low,$46509,"Drama, Horror, Thriller"
12227,White Fang,1991,107,$14000000,$9750580,Low,$34793160,"Action, Adventure, Drama, Family"
336011,White Girl,2016,88,$700000,$1636569,Low,$200242,Drama
117251,White House Down,2013,131,$150000000,$302033669,High,$205366737,"Action, Drama, Thriller"
28761,"White Hunter, Black Heart",1990,112,$24000000,$13113964,Low,$2319124,"Adventure, Drama"
10158,White Men Can't Jump,1992,115,$31000000,$30188420,Mid,$90753806,"Comedy, Drama"
11804,White Noise,2005,101,$10000000,$8693620,Low,$91196419,"Drama, Horror, Thriller"
744594,White Noise,2022,136,$100000000,$36856166,Mid,$71476,"Comedy, Drama, Science Fiction"
19380,White Sands,1992,101,$22000000,$21424040,Mid,$9011574,"Crime, Thriller, Action, Adventure"
10534,White Squall,1996,129,$38000000,$38237513,Mid,$10300000,"Drama, Adventure"
22787,Whiteout,2009,101,$40000000,$183071339,High,$17976667,"Action, Crime, Mystery, Thriller"
696157,Whitney Houston: I Wanna Dance with Somebody,2022,144,$50000000,$18428083,Low,$41000000,"Music, History, Drama"
856,Who Framed Roger Rabbit,1988,104,$70000000,$50632632,Mid,$329803958,"Fantasy, Animation, Comedy, Crime"
33152,Who Is Cletis Tout?,2001,92,$9000000,$9392824,Low,$252706,"Action, Comedy, Crime"
13508,Who Killed the Electric Car?,2006,92,$1000000,$914314,Low,$1678874,Documentary
26827,Who's That Girl,1987,92,$18500000,$14890237,Low,$7305209,"Comedy, Romance"
35688,Why Did I Get Married Too?,2010,121,$20000000,$35968867,Mid,$60072596,"Comedy, Romance"
17202,Why Did I Get Married?,2007,113,$15000000,$15509274,Low,$55184721,"Comedy, Drama"
356305,Why Him?,2016,111,$38000000,$88842303,High,$118102725,Comedy
11208,Wicker Park,2004,114,$30000000,$33051152,Mid,$13001257,"Drama, Mystery, Romance, Thriller"
401469,Widows,2018,129,$42000000,$50716820,Mid,$73866088,"Crime, Thriller"
228970,Wild,2014,115,$15000000,$27272994,Mid,$52501541,Drama
483,Wild at Heart,1990,125,$9500000,$5190944,Low,$14560247,"Crime, Thriller, Romance"
65796,Wild Bill,1995,98,$30000000,$31541005,Mid,$2193982,Western
13971,Wild Child,2008,98,$20000000,$15365711,Low,$21972336,"Comedy, Drama, Romance"
5203,Wild Orchid,1989,105,$7000000,$4277328,Low,$11060485,"Romance, Drama"
44147,Wild Target,2010,98,$8000000,$14387547,Low,$3453043,"Action, Comedy"
617,Wild Things,1998,108,$20000000,$38002511,Mid,$67200000,"Mystery, Thriller, Drama"
8487,Wild Wild West,1999,106,$170000000,$229165015,High,$222104681,"Action, Adventure, Comedy, Science Fiction, Western"
11365,Wilde,1997,118,$2158775,$2723783,Low,$10000000,"Drama, History"
10929,Willard,2003,100,$22000000,$28584511,Mid,$8564586,"Horror, Drama, Thriller"
92323,Willie and Phil,1980,115,$5500000,$1197295,Low,$4400000,"Comedy, Drama, Romance"
847,Willow,1988,126,$35000000,$25316316,Mid,$57269863,"Action, Adventure, Fantasy"
252,Willy Wonka & the Chocolate Factory,1971,99,$3000000,$2061276,Low,$4000000,"Family, Fantasy, Comedy"
643586,Willy's Wonderland,2021,88,$5000000,$3139223,Low,$431020,"Action, Horror, Comedy"
11823,Wimbledon,2004,98,$31000000,$34152857,Mid,$41512007,"Comedy, Romance"
13476,Win a Date with Tad Hamilton!,2004,95,$17000000,$18728986,Low,$16980098,"Comedy, Romance"
55725,Win Win,2011,106,$10831173,$10119867,Low,$10654385,"Drama, Comedy"
416234,Winchester,2018,100,$3500000,$4226402,Low,$44019588,"Horror, Thriller"
28881,Wind,1992,126,$29000000,$28240780,Mid,$5519569,"Action, Drama"
14223,Wind Chill,2007,91,$6000000,$6203709,Low,$285000,"Drama, Horror, Thriller"
395834,Wind River,2017,107,$11000000,$15231503,Low,$44998252,"Crime, Drama, Mystery, Thriller"
